Subject_Name,Student_Name,Approve
Physics,Mona Teal,YES
Physics,Mona Violet,YES
Physics,Mona White,YES
Physics,Mona Yellow,YES
Physics,Nick Azure,YES
Physics,Nick Beige,YES
Physics,Nick Black,YES
Physics,Nick Blue,YES
Physics,Nick Brown,YES
Physics,Nick Cyan,YES
Physics,Nick Davis,YES
Physics,Nick Gray,NO
Physics,Nick Green,YES
Physics,Nick Indigo,YES
Physics,Nick Johnson,YES
Physics,Nick Magenta,YES
Physics,Nick Orange,YES
Physics,Nick Pink,YES
Physics,Nick Purple,YES
Physics,Nick Red,YES
Physics,Nick Teal,YES
Physics,Nick Violet,YES
Physics,Nick White,YES
Physics,Nick Yellow,YES
Physics,Olivia Azure,YES
Physics,Olivia Beige,YES
Physics,Olivia Black,YES
Physics,Olivia Blue,YES
Physics,Olivia Brown,YES
Physics,Olivia Cyan,YES
Physics,Olivia Davis,YES
Physics,Olivia Gray,YES
Physics,Olivia Green,YES
Physics,Olivia Indigo,YES
Physics,Olivia Johnson,NO
Physics,Olivia Magenta,YES
Physics,Olivia Orange,NO
Physics,Olivia Pink,YES
Physics,Olivia Purple,YES
Physics,Olivia Red,YES
Physics,Olivia Teal,NO
Physics,Olivia Violet,YES
Physics,Olivia White,YES
Physics,Olivia Yellow,YES
Physics,Paul Azure,YES
Physics,Paul Beige,NO
Physics,Paul Black,YES
Physics,Paul Blue,NO
Physics,Paul Brown,YES
Physics,Paul Cyan,NO
Physics,Paul Davis,YES
Physics,Paul Gray,YES
Physics,Paul Green,YES
Physics,Paul Indigo,YES
Physics,Paul Johnson,YES
Physics,Paul Magenta,YES
Physics,Paul Orange,YES
Physics,Paul Pink,YES
Physics,Paul Purple,YES
Physics,Paul Red,YES
Physics,Paul Teal,YES
Physics,Paul Violet,YES
Physics,Paul White,YES
Physics,Paul Yellow,YES
Physics,Quincy Azure,YES
Physics,Quincy Beige,YES
Physics,Quincy Black,YES
Physics,Quincy Blue,YES
Physics,Quincy Brown,YES
Physics,Quincy Cyan,NO
Physics,Quincy Davis,NO
Physics,Quincy Gray,YES
Physics,Quincy Green,YES
Physics,Quincy Indigo,YES
Physics,Quincy Johnson,YES
Physics,Quincy Magenta,YES
Physics,Quincy Orange,YES
Physics,Quincy Pink,YES
Physics,Quincy Purple,YES
Physics,Quincy Red,YES
Physics,Quincy Teal,YES
Physics,Quincy Violet,YES
Physics,Quincy White,YES
Physics,Quincy Yellow,YES
Physics,Rita Azure,YES
Physics,Rita Beige,YES
Physics,Rita Black,YES
Physics,Rita Blue,YES
Physics,Rita Brown,YES
Physics,Rita Cyan,YES
Physics,Rita Davis,YES
Physics,Rita Gray,YES
Physics,Rita Green,YES
Physics,Rita Indigo,YES
Physics,Rita Johnson,YES
Physics,Rita Magenta,YES
Physics,Rita Orange,YES
Physics,Rita Pink,YES
Physics,Rita Purple,YES
Physics,Rita Red,YES
Physics,Rita Teal,YES
Physics,Rita Violet,YES
Physics,Rita White,YES
Physics,Rita Yellow,NO
Physics,Sam Azure,YES
Physics,Sam Beige,YES
Physics,Sam Black,YES
Physics,Sam Blue,YES
Physics,Sam Brown,YES
Physics,Sam Cyan,YES
Physics,Sam Davis,YES
Physics,Sam Gray,YES
Physics,Sam Green,YES
Physics,Sam Indigo,YES
Physics,Sam Johnson,YES
Physics,Sam Magenta,YES
Physics,Sam Orange,YES
Physics,Sam Pink,YES
Physics,Sam Purple,YES
Physics,Sam Red,YES
Physics,Sam Teal,YES
Physics,Sam Violet,YES
Physics,Sam White,NO
Physics,Alice Azure,YES
Physics,Alice Black,YES
Physics,Alice Blue,YES
Physics,Alice Brown,NO
Physics,Alice Cyan,YES
Physics,Alice Davis,YES
Physics,Alice Gray,NO
Physics,Alice Green,YES
Physics,Alice Indigo,YES
Physics,Alice Johnson,YES
Physics,Alice Magenta,YES
Physics,Alice Orange,YES
Physics,Alice Pink,YES
Physics,Alice Purple,YES
Physics,Alice Red,YES
Physics,Alice Teal,NO
Physics,Alice Violet,NO
Physics,Alice White,YES
Physics,Alice Yellow,YES
Physics,Bob Azure,YES
Physics,Bob Beige,YES
Physics,Bob Black,YES
Physics,Bob Blue,YES
Physics,Bob Brown,YES
Physics,Bob Cyan,YES
Physics,Bob Davis,YES
Physics,Bob Gray,YES
Physics,Bob Green,YES
Physics,Bob Indigo,YES
Physics,Bob Johnson,YES
Physics,Bob Magenta,YES
Physics,Bob Orange,YES
Physics,Bob Pink,NO
Physics,Bob Purple,YES
Physics,Bob Red,NO
Physics,Bob Teal,YES
Physics,Bob Violet,YES
Physics,Bob White,YES
Physics,Bob Yellow,YES
Physics,Charlie Azure,NO
Physics,Charlie Beige,YES
Physics,Charlie Black,YES
Physics,Charlie Blue,YES
Physics,Charlie Brown,YES
Physics,Charlie Cyan,YES
Physics,Charlie Davis,NO
Physics,Charlie Gray,YES
Physics,Charlie Green,YES
Physics,Charlie Indigo,YES
Physics,Charlie Johnson,YES
Physics,Charlie Magenta,YES
Physics,Charlie Orange,NO
Physics,Charlie Pink,YES
Physics,Charlie Purple,NO
Physics,Charlie Red,YES
Physics,Charlie Teal,NO
Physics,Charlie Violet,YES
Physics,Charlie White,NO
Physics,Charlie Yellow,YES
Physics,Dana Azure,NO
Physics,Dana Beige,YES
Physics,Dana Black,NO
Physics,Dana Blue,NO
Physics,Dana Brown,YES
Physics,Dana Cyan,YES
Physics,Dana Davis,YES
Physics,Dana Gray,YES
Physics,Dana Green,YES
Physics,Dana Indigo,NO
Physics,Dana Johnson,NO
Physics,Dana Magenta,YES
Physics,Dana Orange,YES
Physics,Dana Pink,YES
Physics,Dana Purple,NO
Physics,Dana Red,YES
Physics,Dana Teal,NO
Physics,Dana Violet,YES
Physics,Dana White,YES
Physics,Dana Yellow,NO
Physics,Eve Azure,YES
Physics,Eve Beige,YES
Physics,Eve Black,YES
Physics,Eve Blue,YES
Physics,Eve Brown,YES
Physics,Eve Cyan,YES
Physics,Eve Davis,YES
Physics,Eve Gray,NO
Physics,Eve Green,NO
Physics,Eve Indigo,YES
Physics,Eve Johnson,YES
Physics,Eve Magenta,NO
Physics,Eve Orange,YES
Physics,Eve Pink,NO
Physics,Eve Purple,NO
Physics,Eve Red,YES
Physics,Eve Teal,YES
Physics,Eve Violet,YES
Physics,Eve White,YES
Physics,Eve Yellow,NO
Physics,Frank Azure,NO
Physics,Frank Beige,YES
Physics,Frank Black,YES
Physics,Frank Blue,YES
Physics,Frank Brown,NO
Physics,Frank Cyan,YES
Physics,Frank Davis,YES
Physics,Frank Gray,YES
Physics,Frank Green,YES
Physics,Frank Indigo,NO
Physics,Frank Johnson,YES
Physics,Frank Magenta,YES
Physics,Frank Orange,YES
Physics,Frank Pink,YES
Physics,Frank Purple,NO
Physics,Frank Red,YES
Physics,Frank Teal,YES
Physics,Frank Violet,YES
Physics,Frank White,YES
Physics,Frank Yellow,YES
Physics,Grace Azure,NO
Physics,Grace Beige,YES
Physics,Grace Black,YES
Physics,Grace Blue,YES
Physics,Grace Brown,YES
Physics,Grace Cyan,YES
Physics,Grace Davis,YES
Physics,Grace Gray,NO
Physics,Grace Green,YES
Physics,Grace Indigo,YES
Physics,Grace Johnson,YES
Physics,Grace Magenta,NO
Physics,Grace Orange,YES
Physics,Grace Pink,YES
Physics,Grace Purple,YES
Physics,Grace Red,NO
Physics,Grace Teal,NO
Physics,Grace Violet,NO
Physics,Grace White,YES
Physics,Grace Yellow,YES
Physics,Hank Azure,YES
Physics,Hank Beige,YES
Physics,Hank Black,YES
Physics,Hank Blue,NO
Physics,Hank Brown,YES
Physics,Hank Cyan,YES
Physics,Hank Davis,YES
Physics,Hank Gray,YES
Physics,Hank Green,YES
Physics,Hank Indigo,YES
Physics,Hank Johnson,NO
Physics,Hank Magenta,YES
Physics,Hank Orange,YES
Physics,Hank Pink,NO
Physics,Hank Purple,YES
Physics,Hank Red,YES
Physics,Hank Teal,YES
Physics,Hank Violet,NO
Physics,Hank White,YES
Physics,Hank Yellow,NO
Physics,Ivy Azure,NO
Physics,Ivy Beige,NO
Physics,Ivy Black,NO
Physics,Ivy Blue,YES
Physics,Ivy Brown,NO
Physics,Ivy Cyan,NO
Physics,Ivy Davis,YES
Physics,Ivy Gray,NO
Physics,Ivy Green,YES
Physics,Ivy Indigo,YES
Physics,Ivy Johnson,YES
Physics,Ivy Magenta,YES
Physics,Ivy Orange,YES
Physics,Ivy Pink,YES
Physics,Ivy Purple,YES
Physics,Ivy Red,YES
Physics,Ivy Teal,YES
Physics,Ivy Violet,YES
Physics,Ivy White,YES
Physics,Ivy Yellow,YES
Physics,Jack Azure,NO
Physics,Jack Beige,YES
Physics,Jack Black,YES
Physics,Jack Blue,YES
Physics,Jack Brown,YES
Physics,Jack Cyan,YES
Physics,Jack Davis,NO
Physics,Jack Gray,YES
Physics,Jack Green,YES
Physics,Jack Indigo,YES
Physics,Jack Johnson,YES
Physics,Jack Magenta,NO
Physics,Jack Orange,YES
Physics,Jack Pink,YES
Physics,Jack Purple,NO
Physics,Jack Red,YES
Physics,Jack Teal,YES
Physics,Jack Violet,YES
Physics,Jack White,NO
Physics,Jack Yellow,YES
Physics,Kelly Azure,YES
Physics,Kelly Beige,NO
Physics,Kelly Black,YES
Physics,Kelly Blue,YES
Physics,Kelly Brown,YES
Physics,Kelly Cyan,YES
Physics,Kelly Davis,YES
Physics,Kelly Gray,YES
Physics,Kelly Green,YES
Physics,Kelly Indigo,YES
Physics,Kelly Johnson,NO
Physics,Kelly Magenta,YES
Physics,Kelly Orange,YES
Physics,Kelly Pink,YES
Physics,Kelly Purple,YES
Physics,Kelly Red,NO
Physics,Kelly Teal,YES
Physics,Kelly Violet,YES
Physics,Kelly White,NO
Physics,Kelly Yellow,YES
Physics,Liam Azure,NO
Physics,Liam Beige,YES
Physics,Liam Black,YES
Physics,Liam Blue,NO
Physics,Liam Brown,YES
Physics,Liam Cyan,YES
Physics,Liam Davis,YES
Physics,Liam Gray,YES
Physics,Liam Green,YES
Physics,Liam Indigo,YES
Physics,Liam Johnson,YES
Physics,Liam Magenta,YES
Physics,Liam Orange,NO
Physics,Liam Pink,NO
Physics,Liam Purple,YES
Physics,Liam Red,YES
Physics,Liam Teal,YES
Physics,Liam Violet,YES
Physics,Liam White,YES
Physics,Liam Yellow,YES
Physics,Mona Azure,YES
Physics,Mona Beige,YES
Physics,Mona Black,YES
Physics,Mona Blue,YES
Physics,Mona Brown,YES
Physics,Mona Cyan,NO
Physics,Mona Davis,YES
Physics,Mona Gray,NO
Physics,Mona Green,YES
Physics,Mona Indigo,YES
Physics,Mona Johnson,NO
Physics,Mona Magenta,YES
Physics,Mona Orange,YES
Physics,Mona Pink,NO
Physics,Mona Purple,YES
Physics,Mona Red,NO
Physics,Mona Teal,YES
Physics,Mona Violet,YES
Physics,Mona White,YES
Physics,Mona Yellow,YES
Physics,Nick Azure,YES
Physics,Nick Beige,YES
Physics,Nick Black,YES
Physics,Nick Blue,YES
Physics,Nick Brown,YES
Physics,Nick Cyan,YES
Physics,Nick Davis,YES
Physics,Nick Gray,YES
Physics,Nick Green,NO
Physics,Nick Indigo,YES
Physics,Nick Johnson,YES
Physics,Nick Magenta,YES
Physics,Nick Orange,YES
Physics,Nick Pink,NO
Physics,Nick Purple,YES
Physics,Nick Red,YES
Physics,Nick Teal,NO
Physics,Nick Violet,NO
Physics,Nick White,YES
Physics,Nick Yellow,YES
Physics,Olivia Azure,YES
Physics,Olivia Beige,YES
Physics,Olivia Black,NO
Physics,Olivia Blue,YES
Physics,Olivia Brown,YES
Physics,Olivia Cyan,YES
Physics,Olivia Davis,YES
Physics,Olivia Gray,YES
Physics,Olivia Green,YES
Physics,Olivia Indigo,NO
Physics,Olivia Johnson,YES
Physics,Olivia Magenta,YES
Physics,Olivia Orange,YES
Physics,Olivia Pink,YES
Physics,Olivia Purple,NO
Physics,Olivia Red,NO
Physics,Olivia Teal,YES
Physics,Olivia Violet,NO
Physics,Olivia White,YES
Physics,Olivia Yellow,YES
Physics,Paul Azure,YES
Physics,Paul Beige,YES
Physics,Paul Black,YES
Physics,Paul Blue,YES
Physics,Paul Brown,YES
Physics,Paul Cyan,YES
Physics,Paul Davis,YES
Physics,Paul Gray,YES
Physics,Paul Green,YES
Physics,Paul Indigo,YES
Physics,Paul Johnson,YES
Physics,Paul Magenta,YES
Physics,Paul Orange,YES
Physics,Paul Pink,YES
Physics,Paul Purple,YES
Physics,Paul Red,NO
Physics,Paul Teal,YES
Physics,Paul Violet,YES
Physics,Paul White,YES
Physics,Paul Yellow,NO
Physics,Quincy Azure,YES
Physics,Quincy Beige,YES
Physics,Quincy Black,NO
Physics,Quincy Blue,YES
Physics,Quincy Brown,YES
Physics,Quincy Cyan,YES
Physics,Quincy Davis,YES
Physics,Quincy Gray,NO
Physics,Quincy Green,YES
Physics,Quincy Indigo,NO
Physics,Quincy Johnson,YES
Physics,Quincy Magenta,YES
Physics,Quincy Orange,YES
Physics,Quincy Pink,NO
Physics,Quincy Purple,NO
Physics,Quincy Red,YES
Physics,Quincy Teal,NO
Physics,Quincy Violet,YES
Physics,Quincy White,YES
Physics,Quincy Yellow,NO
Physics,Rita Azure,YES
Physics,Rita Beige,NO
Physics,Rita Black,YES
Physics,Rita Blue,YES
Physics,Rita Brown,YES
Physics,Rita Cyan,YES
Physics,Rita Davis,YES
Physics,Rita Gray,YES
Physics,Rita Green,NO
Physics,Rita Indigo,YES
Physics,Rita Johnson,YES
Physics,Rita Magenta,YES
Physics,Rita Orange,YES
Physics,Rita Pink,YES
Physics,Rita Purple,YES
Physics,Rita Red,YES
Physics,Rita Teal,YES
Physics,Rita Violet,YES
Physics,Rita White,YES
Physics,Rita Yellow,YES
Physics,Sam Azure,NO
Physics,Sam Beige,NO
Physics,Sam Black,YES
Physics,Sam Blue,YES
Physics,Sam Brown,YES
Physics,Sam Cyan,YES
Physics,Sam Davis,YES
Physics,Sam Gray,YES
Physics,Sam Green,YES
Physics,Sam Indigo,NO
Physics,Sam Johnson,YES
Physics,Sam Magenta,YES
Physics,Sam Orange,YES
Physics,Sam Pink,YES
Physics,Sam Purple,YES
Physics,Sam Red,YES
Physics,Sam Teal,YES
Physics,Sam Violet,NO
Physics,Sam White,YES
Psychology,Alice Azure,YES
Psychology,Alice Black,YES
Psychology,Alice Blue,YES
Psychology,Alice Brown,NO
Psychology,Alice Cyan,YES
Psychology,Alice Davis,YES
Psychology,Alice Gray,YES
Psychology,Alice Green,YES
Psychology,Alice Indigo,YES
Psychology,Alice Johnson,YES
Psychology,Alice Magenta,NO
Psychology,Alice Orange,YES
Psychology,Alice Pink,YES
Psychology,Alice Purple,NO
Psychology,Alice Red,NO
Psychology,Alice Teal,NO
Psychology,Alice Violet,NO
Psychology,Alice White,NO
Psychology,Alice Yellow,NO
Psychology,Bob Azure,NO
Psychology,Bob Beige,NO
Psychology,Bob Black,YES
Psychology,Bob Blue,NO
Psychology,Bob Brown,YES
Psychology,Bob Cyan,NO
Psychology,Bob Davis,YES
Psychology,Bob Gray,YES
Psychology,Bob Green,YES
Psychology,Bob Indigo,YES
Psychology,Bob Johnson,YES
Psychology,Bob Magenta,YES
Psychology,Bob Orange,NO
Psychology,Bob Pink,YES
Psychology,Bob Purple,NO
Psychology,Bob Red,NO
Psychology,Bob Teal,YES
Psychology,Bob Violet,YES
Psychology,Bob White,YES
Psychology,Bob Yellow,YES
Psychology,Charlie Azure,YES
Psychology,Charlie Beige,NO
Psychology,Charlie Black,NO
Psychology,Charlie Blue,YES
Psychology,Charlie Brown,NO
Psychology,Charlie Cyan,YES
Psychology,Charlie Davis,YES
Psychology,Charlie Gray,YES
Psychology,Charlie Green,YES
Psychology,Charlie Indigo,NO
Psychology,Charlie Johnson,YES
Psychology,Charlie Magenta,YES
Psychology,Charlie Orange,YES
Psychology,Charlie Pink,YES
Psychology,Charlie Purple,YES
Psychology,Charlie Red,YES
Psychology,Charlie Teal,YES
Psychology,Charlie Violet,YES
Psychology,Charlie White,YES
Psychology,Charlie Yellow,YES
Psychology,Dana Azure,YES
Psychology,Dana Beige,YES
Psychology,Dana Black,YES
Psychology,Dana Blue,YES
Psychology,Dana Brown,YES
Psychology,Dana Cyan,NO
Psychology,Dana Davis,YES
Psychology,Dana Gray,NO
Psychology,Dana Green,YES
Psychology,Dana Indigo,NO
Psychology,Dana Johnson,NO
Psychology,Dana Magenta,NO
Psychology,Dana Orange,YES
Psychology,Dana Pink,NO
Psychology,Dana Purple,YES
Psychology,Dana Red,YES
Psychology,Dana Teal,NO
Psychology,Dana Violet,YES
Psychology,Dana White,YES
Psychology,Dana Yellow,YES
Psychology,Eve Azure,NO
Psychology,Eve Beige,YES
Psychology,Eve Black,YES
Psychology,Eve Blue,YES
Psychology,Eve Brown,YES
Psychology,Eve Cyan,YES
Psychology,Eve Davis,NO
Psychology,Eve Gray,YES
Psychology,Eve Green,YES
Psychology,Eve Indigo,NO
Psychology,Eve Johnson,YES
Psychology,Eve Magenta,NO
Psychology,Eve Orange,YES
Psychology,Eve Pink,YES
Psychology,Eve Purple,YES
Psychology,Eve Red,NO
Psychology,Eve Teal,YES
Psychology,Eve Violet,YES
Psychology,Eve White,YES
Psychology,Eve Yellow,YES
Psychology,Frank Azure,YES
Psychology,Frank Beige,YES
Psychology,Frank Black,NO
Psychology,Frank Blue,YES
Psychology,Frank Brown,YES
Psychology,Frank Cyan,YES
Psychology,Frank Davis,YES
Psychology,Frank Gray,YES
Psychology,Frank Green,NO
Psychology,Frank Indigo,YES
Psychology,Frank Johnson,YES
Psychology,Frank Magenta,YES
Psychology,Frank Orange,YES
Psychology,Frank Pink,YES
Psychology,Frank Purple,YES
Psychology,Frank Red,NO
Psychology,Frank Teal,YES
Psychology,Frank Violet,NO
Psychology,Frank White,YES
Psychology,Frank Yellow,YES
Psychology,Grace Azure,NO
Psychology,Grace Beige,YES
Psychology,Grace Black,NO
Psychology,Grace Blue,YES
Psychology,Grace Brown,YES
Psychology,Grace Cyan,YES
Psychology,Grace Davis,YES
Psychology,Grace Gray,YES
Psychology,Grace Green,NO
Psychology,Grace Indigo,YES
Psychology,Grace Johnson,YES
Psychology,Grace Magenta,YES
Psychology,Grace Orange,NO
Psychology,Grace Pink,YES
Psychology,Grace Purple,NO
Psychology,Grace Red,NO
Psychology,Grace Teal,YES
Psychology,Grace Violet,YES
Psychology,Grace White,YES
Psychology,Grace Yellow,NO
Psychology,Hank Azure,YES
Psychology,Hank Beige,YES
Psychology,Hank Black,YES
Psychology,Hank Blue,NO
Psychology,Hank Brown,YES
Psychology,Hank Cyan,NO
Psychology,Hank Davis,NO
Psychology,Hank Gray,YES
Psychology,Hank Green,NO
Psychology,Hank Indigo,YES
Psychology,Hank Johnson,YES
Psychology,Hank Magenta,YES
Psychology,Hank Orange,NO
Psychology,Hank Pink,YES
Psychology,Hank Purple,YES
Psychology,Hank Red,YES
Psychology,Hank Teal,YES
Psychology,Hank Violet,YES
Psychology,Hank White,NO
Psychology,Hank Yellow,YES
Psychology,Ivy Azure,YES
Psychology,Ivy Beige,NO
Psychology,Ivy Black,YES
Psychology,Ivy Blue,NO
Psychology,Ivy Brown,NO
Psychology,Ivy Cyan,YES
Psychology,Ivy Davis,YES
Psychology,Ivy Gray,YES
Psychology,Ivy Green,NO
Psychology,Ivy Indigo,YES
Psychology,Ivy Johnson,YES
Psychology,Ivy Magenta,NO
Psychology,Ivy Orange,YES
Psychology,Ivy Pink,YES
Psychology,Ivy Purple,YES
Psychology,Ivy Red,YES
Psychology,Ivy Teal,NO
Psychology,Ivy Violet,YES
Psychology,Ivy White,YES
Psychology,Ivy Yellow,YES
Psychology,Jack Azure,YES
Psychology,Jack Beige,NO
Psychology,Jack Black,YES
Psychology,Jack Blue,NO
Psychology,Jack Brown,YES
Psychology,Jack Cyan,YES
Psychology,Jack Davis,YES
Psychology,Jack Gray,NO
Psychology,Jack Green,NO
Psychology,Jack Indigo,YES
Psychology,Jack Johnson,YES
Psychology,Jack Magenta,YES
Psychology,Jack Orange,NO
Psychology,Jack Pink,YES
Psychology,Jack Purple,YES
Psychology,Jack Red,YES
Psychology,Jack Teal,YES
Psychology,Jack Violet,YES
Psychology,Jack White,NO
Psychology,Jack Yellow,NO
Psychology,Kelly Azure,YES
Psychology,Kelly Beige,NO
Psychology,Kelly Black,NO
Psychology,Kelly Blue,NO
Psychology,Kelly Brown,YES
Psychology,Kelly Cyan,YES
Psychology,Kelly Davis,YES
Psychology,Kelly Gray,YES
Psychology,Kelly Green,YES
Psychology,Kelly Indigo,YES
Psychology,Kelly Johnson,NO
Psychology,Kelly Magenta,YES
Psychology,Kelly Orange,NO
Psychology,Kelly Pink,YES
Psychology,Kelly Purple,YES
Psychology,Kelly Red,YES
Psychology,Kelly Teal,YES
Psychology,Kelly Violet,YES
Psychology,Kelly White,YES
Psychology,Kelly Yellow,YES
Psychology,Liam Azure,YES
Psychology,Liam Beige,YES
Psychology,Liam Black,YES
Psychology,Liam Blue,YES
Psychology,Liam Brown,YES
Psychology,Liam Cyan,NO
Psychology,Liam Davis,YES
Psychology,Liam Gray,NO
Psychology,Liam Green,YES
Psychology,Liam Indigo,NO
Psychology,Liam Johnson,YES
Psychology,Liam Magenta,YES
Psychology,Liam Orange,NO
Psychology,Liam Pink,YES
Psychology,Liam Purple,NO
Psychology,Liam Red,YES
Psychology,Liam Teal,YES
Psychology,Liam Violet,YES
Psychology,Liam White,YES
Psychology,Liam Yellow,NO
Psychology,Mona Azure,YES
Psychology,Mona Beige,YES
Psychology,Mona Black,NO
Psychology,Mona Blue,YES
Psychology,Mona Brown,YES
Psychology,Mona Cyan,YES
Psychology,Mona Davis,NO
Psychology,Mona Gray,YES
Psychology,Mona Green,YES
Psychology,Mona Indigo,YES
Psychology,Mona Johnson,YES
Psychology,Mona Magenta,NO
Psychology,Mona Orange,YES
Psychology,Mona Pink,NO
Psychology,Mona Purple,YES
Psychology,Mona Red,YES
Psychology,Mona Teal,YES
Psychology,Mona Violet,NO
Psychology,Mona White,NO
Psychology,Mona Yellow,YES
Psychology,Nick Azure,YES
Psychology,Nick Beige,NO
Psychology,Nick Black,NO
Psychology,Nick Blue,YES
Psychology,Nick Brown,YES
Psychology,Nick Cyan,YES
Psychology,Nick Davis,NO
Psychology,Nick Gray,YES
Psychology,Nick Green,YES
Psychology,Nick Indigo,YES
Psychology,Nick Johnson,NO
Psychology,Nick Magenta,NO
Psychology,Nick Orange,YES
Psychology,Nick Pink,YES
Psychology,Nick Purple,YES
Psychology,Nick Red,YES
Psychology,Nick Teal,YES
Psychology,Nick Violet,YES
Psychology,Nick White,YES
Psychology,Nick Yellow,NO
Psychology,Olivia Azure,NO
Psychology,Olivia Beige,YES
Psychology,Olivia Black,NO
Psychology,Olivia Blue,YES
Psychology,Olivia Brown,NO
Psychology,Olivia Cyan,YES
Psychology,Olivia Davis,YES
Psychology,Olivia Gray,YES
Psychology,Olivia Green,YES
Psychology,Olivia Indigo,NO
Psychology,Olivia Johnson,NO
Psychology,Olivia Magenta,NO
Psychology,Olivia Orange,YES
Psychology,Olivia Pink,YES
Psychology,Olivia Purple,YES
Psychology,Olivia Red,YES
Psychology,Olivia Teal,YES
Psychology,Olivia Violet,YES
Psychology,Olivia White,NO
Psychology,Olivia Yellow,YES
Psychology,Paul Azure,YES
Psychology,Paul Beige,NO
Psychology,Paul Black,YES
Psychology,Paul Blue,NO
Psychology,Paul Brown,YES
Psychology,Paul Cyan,NO
Psychology,Paul Davis,NO
Psychology,Paul Gray,YES
Psychology,Paul Green,YES
Psychology,Paul Indigo,YES
Psychology,Paul Johnson,NO
Psychology,Paul Magenta,YES
Psychology,Paul Orange,YES
Psychology,Paul Pink,YES
Psychology,Paul Purple,NO
Psychology,Paul Red,YES
Psychology,Paul Teal,YES
Psychology,Paul Violet,NO
Psychology,Paul White,NO
Psychology,Paul Yellow,NO
Psychology,Quincy Azure,YES
Psychology,Quincy Beige,NO
Psychology,Quincy Black,NO
Psychology,Quincy Blue,YES
Psychology,Quincy Brown,YES
Psychology,Quincy Cyan,NO
Psychology,Quincy Davis,YES
Psychology,Quincy Gray,YES
Psychology,Quincy Green,YES
Psychology,Quincy Indigo,YES
Psychology,Quincy Johnson,YES
Psychology,Quincy Magenta,YES
Psychology,Quincy Orange,NO
Psychology,Quincy Pink,NO
Psychology,Quincy Purple,NO
Psychology,Quincy Red,NO
Psychology,Quincy Teal,NO
Psychology,Quincy Violet,YES
Psychology,Quincy White,YES
Psychology,Quincy Yellow,YES
Psychology,Rita Azure,NO
Psychology,Rita Beige,YES
Psychology,Rita Black,YES
Psychology,Rita Blue,NO
Psychology,Rita Brown,NO
Psychology,Rita Cyan,NO
Psychology,Rita Davis,NO
Psychology,Rita Gray,YES
Psychology,Rita Green,YES
Psychology,Rita Indigo,NO
Psychology,Rita Johnson,NO
Psychology,Rita Magenta,YES
Psychology,Rita Orange,YES
Psychology,Rita Pink,YES
Psychology,Rita Purple,NO
Psychology,Rita Red,NO
Psychology,Rita Teal,YES
Psychology,Rita Violet,NO
Psychology,Rita White,YES
Psychology,Rita Yellow,YES
Psychology,Sam Azure,YES
Psychology,Sam Beige,NO
Psychology,Sam Black,YES
Psychology,Sam Blue,YES
Psychology,Sam Brown,YES
Psychology,Sam Cyan,NO
Psychology,Sam Davis,YES
Psychology,Sam Gray,YES
Psychology,Sam Green,YES
Psychology,Sam Indigo,YES
Psychology,Sam Johnson,YES
Psychology,Sam Magenta,NO
Psychology,Sam Orange,YES
Psychology,Sam Pink,YES
Psychology,Sam Purple,YES
Psychology,Sam Red,YES
Psychology,Sam Teal,YES
Psychology,Sam Violet,YES
Psychology,Sam White,NO
Psychology,Alice Azure,NO
Psychology,Alice Black,YES
Psychology,Alice Blue,NO
Psychology,Alice Brown,NO
Psychology,Alice Cyan,YES
Psychology,Alice Davis,NO
Psychology,Alice Gray,YES
Psychology,Alice Green,NO
Psychology,Alice Indigo,YES
Psychology,Alice Johnson,NO
Psychology,Alice Magenta,YES
Psychology,Alice Orange,YES
Psychology,Alice Pink,NO
Psychology,Alice Purple,NO
Psychology,Alice Red,YES
Psychology,Alice Teal,YES
Psychology,Alice Violet,NO
Psychology,Alice White,NO
Psychology,Alice Yellow,NO
Psychology,Bob Azure,NO
Psychology,Bob Beige,YES
Psychology,Bob Black,NO
Psychology,Bob Blue,YES
Psychology,Bob Brown,NO
Psychology,Bob Cyan,YES
Psychology,Bob Davis,NO
Psychology,Bob Gray,NO
Psychology,Bob Green,NO
Psychology,Bob Indigo,NO
Psychology,Bob Johnson,YES
Psychology,Bob Magenta,NO
Psychology,Bob Orange,NO
Psychology,Bob Pink,NO
Psychology,Bob Purple,YES
Psychology,Bob Red,NO
Psychology,Bob Teal,YES
Psychology,Bob Violet,NO
Psychology,Bob White,YES
Psychology,Bob Yellow,YES
Psychology,Charlie Azure,YES
Psychology,Charlie Beige,NO
Psychology,Charlie Black,YES
Psychology,Charlie Blue,YES
Psychology,Charlie Brown,YES
Psychology,Charlie Cyan,NO
Psychology,Charlie Davis,NO
Psychology,Charlie Gray,NO
Psychology,Charlie Green,YES
Psychology,Charlie Indigo,YES
Psychology,Charlie Johnson,YES
Psychology,Charlie Magenta,NO
Psychology,Charlie Orange,NO
Psychology,Charlie Pink,YES
Psychology,Charlie Purple,NO
Psychology,Charlie Red,NO
Psychology,Charlie Teal,YES
Psychology,Charlie Violet,YES
Psychology,Charlie White,YES
Psychology,Charlie Yellow,NO
Psychology,Dana Azure,NO
Psychology,Dana Beige,YES
Psychology,Dana Black,NO
Psychology,Dana Blue,NO
Psychology,Dana Brown,YES
Psychology,Dana Cyan,YES
Psychology,Dana Davis,YES
Psychology,Dana Gray,NO
Psychology,Dana Green,NO
Psychology,Dana Indigo,YES
